Property_ID,Timestamp,half-hour,Boiler_Energy_Output,Circulation_Pump_Energy_Consumed,Heat_Pump_Energy_Output,Whole_System_Energy_Consumed,External_Air_Temperature,Heat_Pump_Heating_Flow_Temperature,Heat_Pump_Return_Temperature,Internal_Air_Temperature,Hot_Water_Flow_Temperature,Immersion_Heater_Energy_Consumed,Back-up_Heater_Energy_Consumed,Brine_Flow_Temperature,Brine_Return_Temperature
EOH0669,2022-08-26 20:30:00,20:30:00,,0.0,12300.571,4542.772,14.57,30.29,31.3,21.04,,0.0,,,
EOH0669,2022-08-26 21:00:00,21:00:00,,0.0,12300.571,4542.797,14.5,29.88,30.92,21.05,,0.0,,,
EOH0669,2022-08-26 21:30:00,21:30:00,,0.0,12302.132,4543.535,14.22,29.63,42.35,21.06,52.84,0.0,,,
EOH0669,2022-08-26 22:00:00,22:00:00,,0.0,12302.44,4543.676,13.97,56.07,53.06,21.03,59.47,0.0,,,
EOH0669,2022-08-26 22:30:00,22:30:00,,0.0,12302.44,4543.687,13.74,50.46,46.76,20.96,,0.0,,,
EOH0669,2022-08-26 23:00:00,23:00:00,,0.0,12302.44,4543.712,13.44,45.83,42.81,20.87,,0.0,,,
EOH0669,2022-08-26 23:30:00,23:30:00,,0.0,12302.44,4543.725,13.04,42.24,39.95,20.86,,0.0,,,
EOH0669,2022-08-27 00:00:00,00:00:00,,0.0,12302.44,4543.737,12.52,39.45,37.8,20.76,,0.0,,,
EOH0669,2022-08-27 00:30:00,00:30:00,,0.0,12302.44,4543.762,11.85,37.28,36.2,20.75,,0.0,,,
EOH0669,2022-08-27 01:00:00,01:00:00,,0.0,12302.44,4543.775,11.47,35.58,35.02,20.65,,0.0,,,
EOH0669,2022-08-27 01:30:00,01:30:00,,0.0,12302.44,4543.786,11.42,34.24,34.13,20.65,,0.0,,,
EOH0669,2022-08-27 02:00:00,02:00:00,,0.0,12302.44,4543.797,11.43,33.16,33.44,20.57,,0.0,,,
EOH0669,2022-08-27 02:30:00,02:30:00,,0.0,12302.44,4543.808,11.5,32.29,32.88,20.57,,0.0,,,
EOH0669,2022-08-27 03:00:00,03:00:00,,0.0,12302.44,4543.819,11.61,31.59,32.41,20.48,,0.0,,,
EOH0669,2022-08-27 03:30:00,03:30:00,,0.0,12302.44,4543.831,11.77,31.01,32.02,20.45,,0.0,,,
EOH0669,2022-08-27 04:00:00,04:00:00,,0.0,12302.44,4543.842,11.82,30.49,31.66,20.38,,0.0,,,
EOH0669,2022-08-27 04:30:00,04:30:00,,0.0,12302.44,4543.853,11.77,30.04,31.31,20.35,,0.0,,,
EOH0669,2022-08-27 05:00:00,05:00:00,,0.0,12302.44,4543.864,11.44,29.65,31.0,20.28,,0.0,,,
EOH0669,2022-08-27 05:30:00,05:30:00,,0.0,12302.44,4543.875,10.81,29.34,30.75,20.25,,0.0,,,
EOH0669,2022-08-27 06:00:00,06:00:00,,0.0,12302.44,4543.9,10.79,29.07,30.52,20.2,,0.0,,,
EOH0669,2022-08-27 06:30:00,06:30:00,,0.0,12302.44,4543.928,11.47,28.82,30.28,20.22,,0.0,,,
EOH0669,2022-08-27 07:00:00,07:00:00,,0.0,12302.44,4543.955,12.23,28.52,30.05,20.41,,0.0,,,
EOH0669,2022-08-27 07:30:00,07:30:00,,0.0,12302.44,4543.982,13.07,28.33,29.83,20.57,,0.0,,,
EOH0669,2022-08-27 08:00:00,08:00:00,,0.0,12302.44,4544.009,14.22,28.19,29.63,20.75,,0.0,,,
EOH0669,2022-08-27 08:30:00,08:30:00,,0.0,12302.44,4544.036,15.72,28.19,29.48,20.77,,0.0,,,
EOH0669,2022-08-27 09:00:00,09:00:00,,0.0,12302.44,4544.049,16.96,28.26,29.37,20.75,,0.0,,,
EOH0669,2022-08-27 09:30:00,09:30:00,,0.0,12302.44,4544.075,17.89,28.3,29.25,20.9,,0.0,,,
EOH0669,2022-08-27 10:00:00,10:00:00,,0.0,12302.44,4544.102,18.56,28.39,29.13,21.1,,0.0,,,
EOH0669,2022-08-27 10:30:00,10:30:00,,0.0,12302.44,4544.13,18.93,28.49,29.03,21.17,,0.0,,,
EOH0669,2022-08-27 11:00:00,11:00:00,,0.0,12302.44,4544.163,19.4,28.62,28.87,21.22,38.02,0.0,,,
EOH0669,2022-08-27 11:30:00,11:30:00,,0.0,12304.559,4545.05,19.98,59.59,54.02,21.48,56.34,0.0,,,
EOH0669,2022-08-27 12:00:00,12:00:00,,0.0,12304.559,4545.061,20.19,54.93,50.98,21.66,,0.0,,,
EOH0669,2022-08-27 12:30:00,12:30:00,,0.0,12304.559,4545.077,19.96,49.43,45.72,21.8,,0.0,,,
EOH0669,2022-08-27 13:00:00,13:00:00,,0.0,12304.559,4545.1,19.76,45.17,42.21,21.95,,0.0,,,
EOH0669,2022-08-27 13:30:00,13:30:00,,0.0,12304.559,4545.112,19.58,41.84,39.6,22.02,,0.0,,,
EOH0669,2022-08-27 14:00:00,14:00:00,,0.0,12304.559,4545.127,19.57,39.24,37.62,22.03,,0.0,,,
EOH0669,2022-08-27 14:30:00,14:30:00,,0.0,12304.559,4545.151,19.75,37.2,36.15,22.05,,0.0,,,
EOH0669,2022-08-27 15:00:00,15:00:00,,0.0,12304.559,4545.162,20.01,35.58,35.0,22.07,,0.0,,,
EOH0669,2022-08-27 15:30:00,15:30:00,,0.0,12304.559,4545.173,20.38,34.39,34.08,22.13,,0.0,,,
EOH0669,2022-08-27 16:00:00,16:00:00,,0.0,12304.559,4545.184,20.33,33.49,33.32,22.25,,0.0,,,
EOH0669,2022-08-27 16:30:00,16:30:00,,0.0,12304.559,4545.195,19.79,32.79,32.66,22.38,,0.0,,,
EOH0669,2022-08-27 17:00:00,17:00:00,,0.0,12304.559,4545.206,19.28,32.26,32.12,22.44,,0.0,,,
EOH0669,2022-08-27 17:30:00,17:30:00,,0.0,12304.559,4545.217,18.82,31.85,31.67,22.5,,0.0,,,
EOH0669,2022-08-27 18:00:00,18:00:00,,0.0,12304.559,4545.228,18.35,31.49,31.28,22.55,,0.0,,,
EOH0669,2022-08-27 18:30:00,18:30:00,,0.0,12304.559,4545.239,17.87,31.19,30.93,22.6,,0.0,,,
EOH0669,2022-08-27 19:00:00,19:00:00,,0.0,12304.559,4545.25,17.0,30.91,30.63,22.53,,0.0,,,
EOH0669,2022-08-27 19:30:00,19:30:00,,0.0,12304.559,4545.261,15.68,30.65,30.34,22.45,,0.0,,,
EOH0669,2022-08-27 20:00:00,20:00:00,,0.0,12304.559,4545.276,14.78,30.41,30.07,22.4,,0.0,,,
EOH0669,2022-08-27 20:30:00,20:30:00,,0.0,12304.559,4545.303,14.34,30.22,29.84,22.3,,0.0,,,
EOH0669,2022-08-27 21:00:00,21:00:00,,0.0,12304.559,4545.326,14.15,30.05,29.62,22.3,,0.0,,,
EOH0669,2022-08-27 21:30:00,21:30:00,,0.0,12304.559,4545.337,14.24,29.89,29.41,22.22,,0.0,,,
EOH0669,2022-08-27 22:00:00,22:00:00,,0.0,12304.559,4545.348,13.63,29.75,29.24,22.14,,0.0,,,
EOH0669,2022-08-27 22:30:00,22:30:00,,0.0,12304.559,4545.359,12.23,29.63,29.09,22.08,,0.0,,,
EOH0669,2022-08-27 23:00:00,23:00:00,,0.0,12304.559,4545.37,11.38,29.53,28.98,21.98,,0.0,,,
EOH0669,2022-08-27 23:30:00,23:30:00,,0.0,12304.559,4545.381,11.15,29.45,28.83,21.91,,0.0,,,
EOH0669,2022-08-28 00:00:00,00:00:00,,0.0,12304.559,4545.392,10.86,29.37,28.76,21.8,,0.0,,,
EOH0669,2022-08-28 00:30:00,00:30:00,,0.0,12304.559,4545.403,10.48,29.29,28.67,21.7,,0.0,,,
EOH0669,2022-08-28 01:00:00,01:00:00,,0.0,12304.559,4545.414,10.18,29.22,28.57,21.6,,0.0,,,
EOH0669,2022-08-28 01:30:00,01:30:00,,0.0,12304.559,4545.425,9.98,29.15,28.48,21.51,,0.0,,,
EOH0669,2022-08-28 02:00:00,02:00:00,,0.0,12307.267,4546.657,9.77,29.11,46.18,21.4,51.67,0.0,,,
EOH0669,2022-08-28 02:30:00,02:30:00,,0.0,12307.599,4546.831,9.54,56.01,53.32,21.31,59.08,0.0,,,
EOH0669,2022-08-28 03:00:00,03:00:00,,0.0,12307.599,4546.843,9.4,50.39,46.96,21.21,,0.0,,,
EOH0669,2022-08-28 03:30:00,03:30:00,,0.0,12307.599,4546.868,9.35,45.79,42.95,21.14,,0.0,,,
EOH0669,2022-08-28 04:00:00,04:00:00,,0.0,12307.599,4546.882,9.25,42.2,40.02,21.05,,0.0,,,
EOH0669,2022-08-28 04:30:00,04:30:00,,0.0,12307.599,4546.893,9.09,39.41,37.85,20.99,,0.0,,,
EOH0669,2022-08-28 05:00:00,05:00:00,,0.0,12307.599,4546.918,9.08,37.24,36.22,20.9,,0.0,,,
EOH0669,2022-08-28 05:30:00,05:30:00,,0.0,12307.599,4546.947,9.22,35.52,35.02,20.81,,0.0,,,
EOH0669,2022-08-28 06:00:00,06:00:00,,0.0,12307.599,4546.974,9.54,34.15,34.1,20.77,,0.0,,,
EOH0669,2022-08-28 06:30:00,06:30:00,,0.0,12307.599,4547.002,10.06,33.03,33.36,20.7,,0.0,,,
EOH0669,2022-08-28 07:00:00,07:00:00,,0.0,12307.599,4547.029,11.02,32.13,32.77,20.68,,0.0,,,
EOH0669,2022-08-28 07:30:00,07:30:00,,0.0,12307.599,4547.057,12.48,31.39,32.28,20.64,,0.0,,,
EOH0669,2022-08-28 08:00:00,08:00:00,,0.0,12307.599,4547.084,14.14,30.76,31.82,20.66,,0.0,,,
EOH0669,2022-08-28 08:30:00,08:30:00,,0.0,12307.599,4547.112,16.02,30.25,31.43,20.74,,0.0,,,
EOH0669,2022-08-28 09:00:00,09:00:00,,0.0,12307.599,4547.139,17.26,29.85,31.06,20.94,,0.0,,,
EOH0669,2022-08-28 09:30:00,09:30:00,,0.0,12307.599,4547.166,17.74,29.6,30.73,21.27,,0.0,,,
EOH0669,2022-08-28 10:00:00,10:00:00,,0.0,12307.599,4547.193,18.6,29.4,30.42,21.49,,0.0,,,
EOH0669,2022-08-28 10:30:00,10:30:00,,0.0,12307.599,4547.221,19.89,29.29,30.16,21.65,,0.0,,,
EOH0669,2022-08-28 11:00:00,11:00:00,,0.0,12307.599,4547.248,20.54,29.29,29.84,21.8,,0.0,,,
EOH0669,2022-08-28 11:30:00,11:30:00,,0.0,12307.599,4547.276,20.44,29.72,29.49,21.92,,0.0,,,
EOH0669,2022-08-28 12:00:00,12:00:00,,0.0,12307.599,4547.29,19.88,30.13,29.18,21.93,,0.0,,,
EOH0669,2022-08-28 12:30:00,12:30:00,,0.0,12310.784,4548.199,18.8,30.26,34.63,21.95,44.74,0.0,,,
EOH0669,2022-08-28 13:00:00,13:00:00,,0.0,12314.15,4549.173,18.08,59.99,54.77,21.87,58.75,0.0,,,
EOH0669,2022-08-28 13:30:00,13:30:00,,0.0,12314.15,4549.184,17.77,55.45,51.57,21.84,,0.0,,,
EOH0669,2022-08-28 14:00:00,14:00:00,,0.0,12314.15,4549.198,17.72,49.82,46.08,21.81,,0.0,,,
EOH0669,2022-08-28 14:30:00,14:30:00,,0.0,12314.15,4549.223,17.97,45.45,42.46,21.8,,0.0,,,
EOH0669,2022-08-28 15:00:00,15:00:00,,0.0,12314.15,4549.234,18.02,42.05,39.79,21.86,,0.0,,,
EOH0669,2022-08-28 15:30:00,15:30:00,,0.0,12314.15,4549.245,17.85,39.39,37.75,22.01,,0.0,,,
EOH0669,2022-08-28 16:00:00,16:00:00,,0.0,12314.15,4549.256,17.59,37.33,36.23,22.23,,0.0,,,
EOH0669,2022-08-28 16:30:00,16:30:00,,0.0,12314.15,4549.267,17.21,35.77,35.13,22.41,,0.0,,,
EOH0669,2022-08-28 17:00:00,17:00:00,,0.0,12314.15,4549.278,16.8,34.54,34.3,22.55,,0.0,,,
EOH0669,2022-08-28 17:30:00,17:30:00,,0.0,12314.15,4549.289,16.34,33.57,33.64,22.6,,0.0,,,
EOH0669,2022-08-28 18:00:00,18:00:00,,0.0,12314.15,4549.301,15.93,32.8,33.12,22.6,,0.0,,,
EOH0669,2022-08-28 18:30:00,18:30:00,,0.0,12314.15,4549.312,15.58,32.14,32.69,22.6,,0.0,,,
EOH0669,2022-08-28 19:00:00,19:00:00,,0.0,12314.15,4549.323,15.08,31.59,32.31,22.57,,0.0,,,
EOH0669,2022-08-28 19:30:00,19:30:00,,0.0,12314.15,4549.337,14.4,31.16,31.98,22.54,,0.0,,,
EOH0669,2022-08-28 20:00:00,20:00:00,,0.0,12314.15,4549.364,13.89,30.8,31.7,22.54,,0.0,,,
EOH0669,2022-08-28 20:30:00,20:30:00,,0.0,12314.15,4549.389,13.58,30.52,31.44,22.55,,0.0,,,
EOH0669,2022-08-28 21:00:00,21:00:00,,0.0,12314.15,4549.4,13.28,30.27,31.22,22.54,,0.0,,,
EOH0669,2022-08-28 21:30:00,21:30:00,,0.0,12314.15,4549.411,12.97,30.06,31.02,22.53,,0.0,,,
EOH0669,2022-08-28 22:00:00,22:00:00,,0.0,12314.15,4549.423,12.59,29.88,30.86,22.52,,0.0,,,
EOH0669,2022-08-28 22:30:00,22:30:00,,0.0,12314.15,4549.434,12.12,29.74,30.71,22.45,,0.0,,,
EOH0669,2022-08-28 23:00:00,23:00:00,,0.0,12314.15,4549.445,11.96,29.63,30.56,22.3,,0.0,,,
EOH0669,2022-08-28 23:30:00,23:30:00,,0.0,12314.15,4549.456,12.16,29.53,30.43,22.18,,0.0,,,
EOH0669,2022-08-29 00:00:00,00:00:00,,0.0,12314.15,4549.471,12.32,29.44,30.32,22.07,,0.0,,,
EOH0669,2022-08-29 00:30:00,00:30:00,,0.0,12314.15,4549.499,12.42,29.38,30.22,21.96,,0.0,,,
EOH0669,2022-08-29 01:00:00,01:00:00,,0.0,12314.15,4549.528,12.6,29.35,30.12,21.89,,0.0,,,
EOH0669,2022-08-29 01:30:00,01:30:00,,0.0,12314.15,4549.556,12.86,29.31,30.02,21.79,,0.0,,,
EOH0669,2022-08-29 02:00:00,02:00:00,,0.0,12314.15,4549.584,13.03,29.28,29.93,21.7,,0.0,,,
EOH0669,2022-08-29 02:30:00,02:30:00,,0.0,12314.15,4549.612,13.1,29.24,29.84,21.61,,0.0,,,
EOH0669,2022-08-29 03:00:00,03:00:00,,0.0,12314.15,4549.64,13.13,29.2,29.76,21.57,,0.0,,,
EOH0669,2022-08-29 03:30:00,03:30:00,,0.0,12314.15,4549.665,13.12,29.15,29.68,21.5,,0.0,,,
EOH0669,2022-08-29 04:00:00,04:00:00,,0.0,12314.15,4549.679,13.08,29.1,29.59,21.41,,0.0,,,
EOH0669,2022-08-29 04:30:00,04:30:00,,0.0,12314.15,4549.704,13.03,29.04,29.52,21.38,,0.0,,,
EOH0669,2022-08-29 05:00:00,05:00:00,,0.0,12314.15,4549.715,13.04,28.99,29.44,21.29,,0.0,,,
EOH0669,2022-08-29 05:30:00,05:30:00,,0.0,12314.15,4549.73,13.12,28.92,29.36,21.24,,0.0,,,
EOH0669,2022-08-29 06:00:00,06:00:00,,0.0,12315.467,4550.426,13.28,28.84,38.36,21.19,48.89,0.0,,,
EOH0669,2022-08-29 06:30:00,06:30:00,,0.0,12316.366,4550.823,13.52,57.31,55.01,21.21,59.34,0.0,,,
EOH0669,2022-08-29 07:00:00,07:00:00,,0.0,12316.366,4550.834,13.98,52.21,48.5,21.24,,0.0,,,
EOH0669,2022-08-29 07:30:00,07:30:00,,0.0,12316.366,4550.855,14.7,47.29,44.1,21.4,,0.0,,,
EOH0669,2022-08-29 08:00:00,08:00:00,,0.0,12316.366,4550.883,15.17,43.43,40.98,21.66,,0.0,,,
EOH0669,2022-08-29 08:30:00,08:30:00,,0.0,12316.366,4550.911,15.37,40.47,38.65,21.91,,0.0,,,
EOH0669,2022-08-29 09:00:00,09:00:00,,0.0,12316.366,4550.938,15.56,38.19,36.93,22.06,,0.0,,,
EOH0669,2022-08-29 09:30:00,09:30:00,,0.0,12316.366,4550.965,15.73,36.4,35.59,22.38,,0.0,,,
EOH0669,2022-08-29 10:00:00,10:00:00,,0.0,12316.366,4550.993,15.86,35.01,34.59,22.49,,0.0,,,
EOH0669,2022-08-29 10:30:00,10:30:00,,0.0,12316.366,4551.02,15.94,33.92,33.84,22.51,,0.0,,,
EOH0669,2022-08-29 11:00:00,11:00:00,,0.0,12316.366,4551.036,15.94,33.05,33.24,22.56,,0.0,,,
EOH0669,2022-08-29 11:30:00,11:30:00,,0.0,12316.366,4551.047,15.84,32.34,32.7,22.57,,0.0,,,
EOH0669,2022-08-29 12:00:00,12:00:00,,0.0,12316.366,4551.058,15.81,31.85,32.21,22.73,,0.0,,,
EOH0669,2022-08-29 12:30:00,12:30:00,,0.0,12316.366,4551.08,15.86,31.59,31.78,22.9,,0.0,,,
EOH0669,2022-08-29 13:00:00,13:00:00,,0.0,12316.366,4551.107,16.02,31.4,31.39,22.92,,0.0,,,
EOH0669,2022-08-29 13:30:00,13:30:00,,0.0,12316.366,4551.124,16.3,31.19,31.07,23.0,,0.0,,,
EOH0669,2022-08-29 14:00:00,14:00:00,,0.0,12316.366,4551.146,16.4,30.99,30.8,23.0,,0.0,,,
EOH0669,2022-08-29 14:30:00,14:30:00,,0.0,12316.366,4551.163,16.28,30.8,30.54,22.99,,0.0,,,
EOH0669,2022-08-29 15:00:00,15:00:00,,0.0,12316.366,4551.185,16.14,30.63,30.31,23.01,,0.0,,,
EOH0669,2022-08-29 15:30:00,15:30:00,,0.0,12316.366,4551.213,15.98,30.5,30.13,23.07,,0.0,,,
EOH0669,2022-08-29 16:00:00,16:00:00,,0.0,12316.366,4551.24,15.85,30.4,30.0,23.01,,0.0,,,
EOH0669,2022-08-29 16:30:00,16:30:00,,0.0,12316.366,4551.257,15.76,30.31,29.9,22.97,,0.0,,,
EOH0669,2022-08-29 17:00:00,17:00:00,,0.0,12316.366,4551.279,15.65,30.25,29.82,23.01,,0.0,,,
EOH0669,2022-08-29 17:30:00,17:30:00,,0.0,12316.366,4551.306,15.51,30.18,29.71,23.14,,0.0,,,
EOH0669,2022-08-29 18:00:00,18:00:00,,0.0,12316.366,4551.323,15.23,30.1,29.61,23.14,,0.0,,,
EOH0669,2022-08-29 18:30:00,18:30:00,,0.0,12316.366,4551.334,14.79,30.01,29.5,23.17,,0.0,,,
EOH0669,2022-08-29 19:00:00,19:00:00,,0.0,12316.366,4551.355,14.52,29.93,29.38,23.17,,0.0,,,
EOH0669,2022-08-29 19:30:00,19:30:00,,0.0,12316.366,4551.372,14.42,29.83,29.26,23.17,,0.0,,,
EOH0669,2022-08-29 20:00:00,20:00:00,,0.0,12316.366,4551.383,14.26,29.76,29.16,23.17,,0.0,,,
EOH0669,2022-08-29 20:30:00,20:30:00,,0.0,12316.366,4551.394,14.03,29.71,29.09,23.13,,0.0,,,
EOH0669,2022-08-29 21:00:00,21:00:00,,0.0,12318.731,4552.427,13.82,29.68,44.43,23.12,51.67,0.0,,,
EOH0669,2022-08-29 21:30:00,21:30:00,,0.0,12319.171,4552.635,13.62,56.51,53.81,23.04,59.46,0.0,,,
EOH0669,2022-08-29 22:00:00,22:00:00,,0.0,12319.171,4552.646,13.44,51.13,47.48,22.97,,0.0,,,
EOH0669,2022-08-29 22:30:00,22:30:00,,0.0,12319.171,4552.67,13.28,46.55,43.54,22.89,,0.0,,,
EOH0669,2022-08-29 23:00:00,23:00:00,,0.0,12319.171,4552.684,13.16,42.97,40.67,22.73,,0.0,,,
EOH0669,2022-08-29 23:30:00,23:30:00,,0.0,12319.171,4552.695,13.08,40.2,38.51,22.59,,0.0,,,
EOH0669,2022-08-30 00:00:00,00:00:00,,0.0,12319.171,4552.72,12.93,38.07,36.91,22.47,,0.0,,,
EOH0669,2022-08-30 00:30:00,00:30:00,,0.0,12319.171,4552.747,12.68,36.4,35.73,22.35,,0.0,,,
EOH0669,2022-08-30 01:00:00,01:00:00,,0.0,12319.171,4552.774,12.52,35.09,34.86,22.24,,0.0,,,
EOH0669,2022-08-30 01:30:00,01:30:00,,0.0,12319.171,4552.802,12.44,34.05,34.19,22.13,,0.0,,,
EOH0669,2022-08-30 02:00:00,02:00:00,,0.0,12319.171,4552.816,12.36,33.2,33.66,22.04,,0.0,,,
EOH0669,2022-08-30 02:30:00,02:30:00,,0.0,12319.171,4552.827,12.26,32.5,33.24,21.94,,0.0,,,
EOH0669,2022-08-30 03:00:00,03:00:00,,0.0,12319.171,4552.838,11.89,31.93,32.89,21.82,,0.0,,,
EOH0669,2022-08-30 03:30:00,03:30:00,,0.0,12319.171,4552.849,11.2,31.44,32.59,21.73,,0.0,,,
EOH0669,2022-08-30 04:00:00,04:00:00,,0.0,12319.171,4552.86,10.74,31.04,32.32,21.61,,0.0,,,
EOH0669,2022-08-30 04:30:00,04:30:00,,0.0,12319.171,4552.885,10.54,30.7,32.07,21.52,,0.0,,,
EOH0669,2022-08-30 05:00:00,05:00:00,,0.0,12319.171,4552.899,10.47,30.41,31.86,21.42,,0.0,,,
EOH0669,2022-08-30 05:30:00,05:30:00,,0.0,12319.171,4552.91,10.55,30.15,31.65,21.33,,0.0,,,
EOH0669,2022-08-30 06:00:00,06:00:00,,0.0,12319.171,4552.934,10.99,29.92,31.43,21.32,,0.0,,,
EOH0669,2022-08-30 06:30:00,06:30:00,,0.0,12319.171,4552.961,11.83,29.66,31.17,21.48,,0.0,,,
EOH0669,2022-08-30 07:00:00,07:00:00,,0.0,12319.171,4552.988,12.62,29.36,30.87,21.87,,0.0,,,
EOH0669,2022-08-30 07:30:00,07:30:00,,0.0,12319.171,4553.014,13.36,29.46,30.45,22.31,,0.0,,,
EOH0669,2022-08-30 08:00:00,08:00:00,,0.0,12319.171,4553.041,13.88,29.82,30.11,22.7,,0.0,,,
EOH0669,2022-08-30 08:30:00,08:30:00,,0.0,12319.171,4553.068,14.15,30.04,29.8,22.98,,0.0,,,
EOH0669,2022-08-30 09:00:00,09:00:00,,0.0,12320.833,4553.547,14.42,30.12,32.69,23.22,40.72,0.0,,,
EOH0669,2022-08-30 09:30:00,09:30:00,,0.0,12324.682,4554.827,14.71,59.97,53.39,23.43,57.69,0.0,,,
EOH0669,2022-08-30 10:00:00,10:00:00,,0.0,12324.682,4554.838,15.52,55.99,52.21,23.55,,0.0,,,
EOH0669,2022-08-30 10:30:00,10:30:00,,0.0,12324.682,4554.851,16.94,50.36,46.68,23.61,,0.0,,,
EOH0669,2022-08-30 11:00:00,11:00:00,,0.0,12324.682,4554.877,17.42,46.09,43.11,23.63,,0.0,,,
EOH0669,2022-08-30 11:30:00,11:30:00,,0.0,12324.682,4554.888,16.85,42.81,40.48,23.65,,0.0,,,
EOH0669,2022-08-30 12:00:00,12:00:00,,0.0,12324.682,4554.899,16.58,40.31,38.51,23.58,,0.0,,,
EOH0669,2022-08-30 12:30:00,12:30:00,,0.0,12324.682,4554.911,16.65,38.41,37.02,23.48,,0.0,,,
EOH0669,2022-08-30 13:00:00,13:00:00,,0.0,12324.682,4554.922,16.54,36.94,35.91,23.35,,0.0,,,
EOH0669,2022-08-30 13:30:00,13:30:00,,0.0,12324.682,4554.933,16.21,35.76,35.11,23.25,,0.0,,,
EOH0669,2022-08-30 14:00:00,14:00:00,,0.0,12324.682,4554.944,16.1,34.8,34.5,23.15,,0.0,,,
EOH0669,2022-08-30 14:30:00,14:30:00,,0.0,12324.682,4554.955,16.23,34.01,34.03,23.06,,0.0,,,
EOH0669,2022-08-30 15:00:00,15:00:00,,0.0,12324.682,4554.967,16.07,33.36,33.65,23.04,,0.0,,,
EOH0669,2022-08-30 15:30:00,15:30:00,,0.0,12324.682,4554.98,15.57,32.83,33.32,23.04,,0.0,,,
EOH0669,2022-08-30 16:00:00,16:00:00,,0.0,12324.682,4555.006,15.22,32.41,33.05,23.11,,0.0,,,
EOH0669,2022-08-30 16:30:00,16:30:00,,0.0,12324.682,4555.018,15.05,32.07,32.82,23.24,,0.0,,,
EOH0669,2022-08-30 17:00:00,17:00:00,,0.0,12324.682,4555.028,14.67,31.76,32.63,23.25,,0.0,,,
EOH0669,2022-08-30 17:30:00,17:30:00,,0.0,12324.682,4555.039,14.04,31.51,32.45,23.29,,0.0,,,
EOH0669,2022-08-30 18:00:00,18:00:00,,0.0,12324.682,4555.051,13.18,31.3,32.32,23.18,,0.0,,,
EOH0669,2022-08-30 18:30:00,18:30:00,,0.0,12324.682,4555.061,12.07,31.11,32.18,23.05,,0.0,,,
EOH0669,2022-08-30 19:00:00,19:00:00,,0.0,12324.682,4555.072,11.16,30.95,32.04,22.89,,0.0,,,
EOH0669,2022-08-30 19:30:00,19:30:00,,0.0,12324.682,4555.083,10.46,30.81,31.91,22.75,,0.0,,,
EOH0669,2022-08-30 20:00:00,20:00:00,,0.0,12324.682,4555.094,9.93,30.68,31.77,22.59,,0.0,,,
EOH0669,2022-08-30 20:30:00,20:30:00,,0.0,12324.682,4555.105,9.58,30.56,31.63,22.48,,0.0,,,
EOH0669,2022-08-30 21:00:00,21:00:00,,0.0,12324.682,4555.117,9.25,30.46,31.48,22.35,,0.0,,,
EOH0669,2022-08-30 21:30:00,21:30:00,,0.0,12324.682,4555.144,8.92,30.36,31.34,22.22,,0.0,,,
EOH0669,2022-08-30 22:00:00,22:00:00,,0.0,12324.682,4555.17,9.03,30.27,31.19,22.12,,0.0,,,
EOH0669,2022-08-30 22:30:00,22:30:00,,0.0,12324.682,4555.196,9.64,30.17,31.04,22.01,,0.0,,,
EOH0669,2022-08-30 23:00:00,23:00:00,,0.0,12324.682,4555.208,9.91,30.07,30.9,21.9,,0.0,,,
EOH0669,2022-08-30 23:30:00,23:30:00,,0.0,12324.682,4555.237,9.79,29.96,30.76,21.81,,0.0,,,
EOH0669,2022-08-31 00:00:00,00:00:00,,0.0,12324.682,4555.261,9.79,29.86,30.62,21.71,,0.0,,,
EOH0669,2022-08-31 00:30:00,00:30:00,,0.0,12324.682,4555.274,9.93,29.76,30.49,21.64,,0.0,,,
EOH0669,2022-08-31 01:00:00,01:00:00,,0.0,12324.682,4555.3,10.31,29.66,30.35,21.54,,0.0,,,
EOH0669,2022-08-31 01:30:00,01:30:00,,0.0,12324.682,4555.312,10.96,29.55,30.22,21.46,,0.0,,,
EOH0669,2022-08-31 02:00:00,02:00:00,,0.0,12324.682,4555.34,11.42,29.44,30.09,21.36,,0.0,,,
EOH0669,2022-08-31 02:30:00,02:30:00,,0.0,12326.735,4556.389,11.64,59.7,51.27,21.3,52.35,0.0,,,
EOH0669,2022-08-31 03:00:00,03:00:00,,0.0,12326.735,4556.4,11.74,55.49,51.96,21.22,,0.0,,,
EOH0669,2022-08-31 03:30:00,03:30:00,,0.0,12326.735,4556.411,11.69,49.87,46.47,21.15,,0.0,,,
EOH0669,2022-08-31 04:00:00,04:00:00,,0.0,12326.735,4556.424,11.62,45.5,42.82,21.08,,0.0,,,
EOH0669,2022-08-31 04:30:00,04:30:00,,0.0,12326.735,4556.452,11.51,42.11,40.1,21.0,,0.0,,,
EOH0669,2022-08-31 05:00:00,05:00:00,,0.0,12326.735,4556.478,11.51,39.45,38.07,20.95,,0.0,,,
EOH0669,2022-08-31 05:30:00,05:30:00,,0.0,12326.735,4556.491,11.63,37.37,36.54,20.86,,0.0,,,
EOH0669,2022-08-31 06:00:00,06:00:00,,0.0,12326.735,4556.518,11.97,35.71,35.4,20.85,,0.0,,,
EOH0669,2022-08-31 06:30:00,06:30:00,,0.0,12326.735,4556.545,12.56,34.38,34.52,20.78,,0.0,,,
EOH0669,2022-08-31 07:00:00,07:00:00,,0.0,12326.735,4556.572,13.1,33.29,33.82,20.78,,0.0,,,
