Property_ID,Timestamp,half-hour,Boiler_Energy_Output,Circulation_Pump_Energy_Consumed,Heat_Pump_Energy_Output,Whole_System_Energy_Consumed,External_Air_Temperature,Heat_Pump_Heating_Flow_Temperature,Heat_Pump_Return_Temperature,Internal_Air_Temperature,Hot_Water_Flow_Temperature,Immersion_Heater_Energy_Consumed,Back-up_Heater_Energy_Consumed,Brine_Flow_Temperature,Brine_Return_Temperature
EOH0451,2022-08-18 11:30:00,11:30:00,,46.02,3593.161,1133.673,17.61,25.94,27.09,24.06,,120.845,,12.51,12.77
EOH0451,2022-08-18 12:00:00,12:00:00,,46.02,3593.161,1133.677,17.69,25.75,26.95,23.7,,120.845,,12.56,12.82
EOH0451,2022-08-18 12:30:00,12:30:00,,46.02,3593.161,1133.682,17.73,25.56,26.82,23.32,,120.845,,12.55,12.77
EOH0451,2022-08-18 13:00:00,13:00:00,,46.029,3593.52,1133.824,17.78,25.44,30.63,23.16,38.01,120.845,,12.36,12.03
EOH0451,2022-08-18 13:30:00,13:30:00,,46.053,3594.563,1134.21,17.85,45.58,49.35,23.22,51.41,120.845,,12.18,11.8
EOH0451,2022-08-18 14:00:00,14:00:00,,46.055,3594.563,1134.217,18.03,37.65,39.65,23.13,,120.845,,12.42,13.03
EOH0451,2022-08-18 14:30:00,14:30:00,,46.062,3594.842,1134.295,18.32,32.94,33.67,23.18,38.09,120.845,,12.5,12.64
EOH0451,2022-08-18 15:00:00,15:00:00,,46.088,3596.372,1134.789,18.33,,44.94,23.31,47.49,120.845,,12.21,10.86
EOH0451,2022-08-18 15:30:00,15:30:00,,46.098,3596.596,1134.881,18.04,37.71,46.04,23.12,53.25,120.845,,12.2,12.78
EOH0451,2022-08-18 16:00:00,16:00:00,,46.101,3596.596,1134.889,17.87,33.02,34.42,22.95,,120.845,,12.23,12.8
EOH0451,2022-08-18 16:30:00,16:30:00,,46.102,3596.596,1134.895,17.82,31.01,31.4,22.79,,120.845,,12.42,12.93
EOH0451,2022-08-18 17:00:00,17:00:00,,46.102,3596.596,1134.899,17.88,29.69,29.98,22.65,,120.845,,12.44,12.87
EOH0451,2022-08-18 17:30:00,17:30:00,,46.102,3596.596,1134.904,18.06,28.79,29.22,22.53,,120.845,,12.5,12.98
EOH0451,2022-08-18 18:00:00,18:00:00,,46.102,3596.596,1134.909,17.86,28.18,28.71,22.45,,120.845,,12.5,12.91
EOH0451,2022-08-18 18:30:00,18:30:00,,46.102,3596.596,1134.914,17.21,27.71,28.3,22.38,,120.845,,12.63,13.01
EOH0451,2022-08-18 19:00:00,19:00:00,,46.102,3596.596,1134.918,17.04,27.35,27.97,22.29,,120.845,,15.27,15.69
EOH0451,2022-08-18 19:30:00,19:30:00,,46.102,3596.596,1134.923,17.4,27.13,27.76,22.21,,120.845,,18.98,19.48
EOH0451,2022-08-18 20:00:00,20:00:00,,46.102,3596.596,1134.928,17.52,27.04,27.6,22.2,,120.845,,21.35,21.73
EOH0451,2022-08-18 20:30:00,20:30:00,,46.102,3596.596,1134.932,17.36,27.04,27.46,22.12,,120.845,,22.84,23.16
EOH0451,2022-08-18 21:00:00,21:00:00,,46.102,3596.596,1134.937,17.04,27.05,27.37,22.12,,120.845,,23.81,24.11
EOH0451,2022-08-18 21:30:00,21:30:00,,46.102,3596.596,1134.941,16.52,27.05,27.27,22.12,,120.845,,15.37,16.55
EOH0451,2022-08-18 22:00:00,22:00:00,,46.102,3596.596,1134.946,16.02,26.8,27.11,22.04,,120.845,,12.61,12.97
EOH0451,2022-08-18 22:30:00,22:30:00,,46.102,3596.596,1134.95,15.54,26.38,26.93,21.84,,120.845,,12.6,12.89
EOH0451,2022-08-18 23:00:00,23:00:00,,46.102,3596.596,1134.955,14.93,25.96,26.74,21.72,,120.845,,12.74,13.01
EOH0451,2022-08-18 23:30:00,23:30:00,,46.102,3596.596,1134.96,14.17,25.48,26.57,21.56,,120.845,,15.88,16.02
EOH0451,2022-08-19 00:00:00,00:00:00,,46.102,3596.596,1134.964,13.39,24.75,26.45,21.51,,120.845,,19.24,19.0
EOH0451,2022-08-19 00:30:00,00:30:00,,46.102,3596.596,1134.968,12.59,23.85,25.87,21.45,,120.845,,21.2,20.81
EOH0451,2022-08-19 01:00:00,01:00:00,,46.102,3596.596,1134.973,11.92,24.78,24.96,21.4,,120.845,,22.4,22.05
EOH0451,2022-08-19 01:30:00,01:30:00,,46.102,3596.596,1134.977,11.39,25.4,24.87,21.24,,120.845,,23.18,22.93
EOH0451,2022-08-19 02:00:00,02:00:00,,46.102,3596.596,1134.982,11.11,25.35,24.62,21.21,,120.845,,23.71,23.53
EOH0451,2022-08-19 02:30:00,02:30:00,,46.102,3596.596,1134.986,11.12,25.05,24.38,21.17,,120.845,,23.82,23.75
EOH0451,2022-08-19 03:00:00,03:00:00,,46.102,3596.596,1134.991,11.25,24.81,24.38,21.12,,120.845,,12.79,13.72
EOH0451,2022-08-19 03:30:00,03:30:00,,46.102,3596.596,1134.995,11.51,24.21,24.33,21.05,,120.845,,12.65,12.91
EOH0451,2022-08-19 04:00:00,04:00:00,,46.102,3596.596,1135.0,11.34,23.46,24.09,20.96,,120.845,,12.71,12.96
EOH0451,2022-08-19 04:30:00,04:30:00,,46.102,3596.596,1135.004,10.66,22.98,24.06,20.85,,120.845,,15.46,15.53
EOH0451,2022-08-19 05:00:00,05:00:00,,46.102,3596.596,1135.009,10.71,22.74,24.06,20.84,,120.845,,18.71,18.36
EOH0451,2022-08-19 05:30:00,05:30:00,,46.102,3596.596,1135.013,11.59,22.81,24.01,20.77,,120.845,,20.36,20.01
EOH0451,2022-08-19 06:00:00,06:00:00,,46.128,3597.534,1135.422,12.42,48.92,49.18,20.77,50.85,120.845,,12.51,12.02
EOH0451,2022-08-19 06:30:00,06:30:00,,46.13,3597.534,1135.43,13.19,37.35,40.52,20.76,,120.845,,12.71,13.34
EOH0451,2022-08-19 07:00:00,07:00:00,,46.133,3597.534,1135.438,13.97,32.18,32.58,20.76,,120.845,,12.84,13.4
EOH0451,2022-08-19 07:30:00,07:30:00,,46.133,3597.534,1135.443,14.75,29.94,30.01,20.76,,120.845,,13.44,14.08
EOH0451,2022-08-19 08:00:00,08:00:00,,46.133,3597.534,1135.447,15.64,28.65,28.92,20.69,,120.845,,12.61,13.01
EOH0451,2022-08-19 08:30:00,08:30:00,,46.133,3597.534,1135.452,16.64,27.84,28.47,20.61,,120.845,,12.47,12.84
EOH0451,2022-08-19 09:00:00,09:00:00,,46.133,3597.534,1135.457,17.28,27.29,28.08,20.62,,120.845,,12.46,12.81
EOH0451,2022-08-19 09:30:00,09:30:00,,46.133,3597.534,1135.461,17.5,26.87,27.73,20.67,,120.845,,12.49,12.81
EOH0451,2022-08-19 10:00:00,10:00:00,,46.133,3597.534,1135.466,17.44,26.51,27.37,20.68,,120.845,,12.49,12.81
EOH0451,2022-08-19 10:30:00,10:30:00,,46.133,3597.534,1135.471,17.05,26.19,27.04,20.68,,120.845,,12.56,12.87
EOH0451,2022-08-19 11:00:00,11:00:00,,46.133,3597.534,1135.475,17.11,25.91,26.73,20.67,,120.845,,12.61,12.89
EOH0451,2022-08-19 11:30:00,11:30:00,,46.133,3597.534,1135.48,17.68,25.65,26.47,20.75,,120.845,,12.63,12.9
EOH0451,2022-08-19 12:00:00,12:00:00,,46.133,3597.534,1135.485,17.63,25.42,26.25,20.77,,120.845,,12.57,12.89
EOH0451,2022-08-19 12:30:00,12:30:00,,46.133,3597.534,1135.489,16.86,25.19,26.06,20.79,,120.845,,12.39,12.69
EOH0451,2022-08-19 13:00:00,13:00:00,,46.151,3598.432,1135.847,16.64,25.07,40.72,20.79,46.26,120.845,,12.13,11.23
EOH0451,2022-08-19 13:30:00,13:30:00,,46.162,3598.698,1135.953,17.05,37.52,44.68,20.88,51.58,120.845,,12.17,12.82
EOH0451,2022-08-19 14:00:00,14:00:00,,46.165,3598.698,1135.962,17.13,32.6,33.56,21.03,,120.845,,12.4,12.94
EOH0451,2022-08-19 14:30:00,14:30:00,,46.166,3598.698,1135.967,16.82,30.09,30.36,20.94,,120.845,,12.5,12.99
EOH0451,2022-08-19 15:00:00,15:00:00,,46.166,3598.698,1135.972,17.09,28.76,28.97,20.82,,120.845,,12.56,12.99
EOH0451,2022-08-19 15:30:00,15:30:00,,46.166,3598.698,1135.977,18.02,27.94,28.38,20.81,,120.845,,12.55,13.0
EOH0451,2022-08-19 16:00:00,16:00:00,,46.171,3598.934,1136.056,18.2,27.46,29.5,20.82,36.2,120.845,,12.41,12.4
EOH0451,2022-08-19 16:30:00,16:30:00,,46.197,3600.213,1136.504,17.52,,47.68,20.82,49.77,120.845,,12.21,11.44
EOH0451,2022-08-19 17:00:00,17:00:00,,46.2,3600.213,1136.513,17.02,35.24,40.73,20.85,,120.845,,12.38,13.01
EOH0451,2022-08-19 17:30:00,17:30:00,,46.203,3600.213,1136.521,16.72,31.33,32.53,20.81,,120.845,,12.55,13.12
EOH0451,2022-08-19 18:00:00,18:00:00,,46.203,3600.213,1136.526,16.17,29.78,30.27,20.75,,120.845,,13.13,13.64
EOH0451,2022-08-19 18:30:00,18:30:00,,46.203,3600.213,1136.53,15.34,28.84,29.25,20.74,,120.845,,17.39,18.26
EOH0451,2022-08-19 19:00:00,19:00:00,,46.203,3600.213,1136.535,14.58,28.36,28.87,20.73,,120.845,,20.66,21.63
EOH0451,2022-08-19 19:30:00,19:30:00,,46.203,3600.213,1136.54,13.91,28.14,28.67,20.68,,120.845,,22.73,23.57
EOH0451,2022-08-19 20:00:00,20:00:00,,46.203,3600.213,1136.544,13.31,28.02,28.53,20.59,,120.845,,24.05,24.77
EOH0451,2022-08-19 20:30:00,20:30:00,,46.203,3600.213,1136.549,12.76,27.96,28.42,20.52,,120.845,,24.91,25.52
EOH0451,2022-08-19 21:00:00,21:00:00,,46.203,3600.213,1136.554,12.34,27.92,28.31,20.47,,120.845,,25.46,25.99
EOH0451,2022-08-19 21:30:00,21:30:00,,46.203,3600.213,1136.558,12.06,27.88,28.21,20.42,,120.845,,25.83,26.3
EOH0451,2022-08-19 22:00:00,22:00:00,,46.203,3600.213,1136.563,11.84,27.84,28.14,20.39,,120.845,,26.06,26.47
EOH0451,2022-08-19 22:30:00,22:30:00,,46.203,3600.213,1136.568,11.69,27.79,28.06,20.36,,120.845,,26.2,26.58
EOH0451,2022-08-19 23:00:00,23:00:00,,46.203,3600.213,1136.572,11.3,27.75,27.98,20.31,,120.845,,26.3,26.61
EOH0451,2022-08-19 23:30:00,23:30:00,,46.203,3600.213,1136.577,10.63,27.71,27.9,20.26,,120.845,,26.36,26.61
EOH0451,2022-08-20 00:00:00,00:00:00,,46.203,3600.213,1136.581,10.52,27.69,27.8,20.24,,120.845,,26.38,26.59
EOH0451,2022-08-20 00:30:00,00:30:00,,46.203,3600.213,1136.586,11.05,27.82,27.71,21.29,,120.845,,26.35,26.56
EOH0451,2022-08-20 01:00:00,01:00:00,,46.203,3600.213,1136.59,11.04,27.9,28.21,21.71,,120.845,,26.29,26.54
EOH0451,2022-08-20 01:30:00,01:30:00,,46.203,3600.213,1136.595,10.43,26.99,28.15,21.79,,120.845,,26.21,26.51
EOH0451,2022-08-20 02:00:00,02:00:00,,46.203,3600.213,1136.599,10.78,26.75,27.66,21.54,,120.845,,26.12,26.5
EOH0451,2022-08-20 02:30:00,02:30:00,,46.203,3600.213,1136.604,12.23,26.9,27.54,21.04,,120.845,,26.03,26.48
EOH0451,2022-08-20 03:00:00,03:00:00,,46.203,3600.213,1136.608,13.14,27.05,27.79,20.78,,120.845,,25.95,26.45
EOH0451,2022-08-20 03:30:00,03:30:00,,46.203,3600.213,1136.613,13.45,26.57,27.66,20.65,,120.845,,24.29,25.96
EOH0451,2022-08-20 04:00:00,04:00:00,,46.203,3600.213,1136.617,13.57,26.18,27.26,20.59,,120.845,,12.83,13.32
EOH0451,2022-08-20 04:30:00,04:30:00,,46.203,3600.213,1136.622,13.47,25.77,26.4,20.51,,120.845,,12.83,13.13
EOH0451,2022-08-20 05:00:00,05:00:00,,46.203,3600.213,1136.626,13.75,25.36,26.0,20.37,,120.845,,12.81,13.08
EOH0451,2022-08-20 05:30:00,05:30:00,,46.203,3600.213,1136.631,14.47,25.42,25.65,20.34,,120.845,,12.82,13.1
EOH0451,2022-08-20 06:00:00,06:00:00,,46.203,3600.213,1136.635,14.99,25.5,25.15,20.43,,120.845,,12.68,12.94
EOH0451,2022-08-20 06:30:00,06:30:00,,46.229,3601.184,1137.049,15.26,,48.43,20.54,50.0,120.845,,12.55,12.01
EOH0451,2022-08-20 07:00:00,07:00:00,,46.232,3601.184,1137.057,15.56,38.12,40.72,20.55,,120.845,,12.65,13.32
EOH0451,2022-08-20 07:30:00,07:30:00,,46.234,3601.184,1137.065,15.89,32.38,32.6,20.61,,120.845,,12.73,13.25
EOH0451,2022-08-20 08:00:00,08:00:00,,46.234,3601.184,1137.07,16.24,30.06,30.03,20.62,,120.845,,12.55,13.0
EOH0451,2022-08-20 08:30:00,08:30:00,,46.234,3601.184,1137.075,16.61,28.74,28.97,20.68,,120.845,,12.44,12.84
EOH0451,2022-08-20 09:00:00,09:00:00,,46.234,3601.184,1137.079,16.68,27.93,28.54,20.69,,120.845,,12.41,12.81
EOH0451,2022-08-20 09:30:00,09:30:00,,46.234,3601.184,1137.085,16.42,27.4,28.23,20.77,,120.845,,12.47,12.86
EOH0451,2022-08-20 10:00:00,10:00:00,,46.234,3601.184,1137.089,16.22,26.99,27.99,20.78,,120.845,,12.47,12.8
EOH0451,2022-08-20 10:30:00,10:30:00,,46.234,3601.184,1137.093,16.1,26.67,27.74,20.8,,120.845,,12.51,12.83
EOH0451,2022-08-20 11:00:00,11:00:00,,46.234,3601.184,1137.098,16.04,26.38,27.5,20.8,,120.845,,12.58,12.88
EOH0451,2022-08-20 11:30:00,11:30:00,,46.234,3601.184,1137.103,16.05,26.13,27.31,20.85,,120.845,,12.56,12.84
EOH0451,2022-08-20 12:00:00,12:00:00,,46.234,3601.184,1137.107,16.23,25.91,27.12,20.86,,120.845,,12.61,12.91
EOH0451,2022-08-20 12:30:00,12:30:00,,46.234,3601.184,1137.112,16.58,25.7,26.95,20.92,,120.845,,12.4,12.71
EOH0451,2022-08-20 13:00:00,13:00:00,,46.24,3601.39,1137.202,16.72,25.58,29.19,21.21,36.99,120.845,,12.32,12.27
EOH0451,2022-08-20 13:30:00,13:30:00,,46.265,3602.852,1137.679,16.61,,42.54,21.58,45.18,120.845,,12.1,10.69
EOH0451,2022-08-20 14:00:00,14:00:00,,46.283,3603.594,1137.926,16.49,41.78,48.68,21.47,53.11,120.845,,12.1,12.19
EOH0451,2022-08-20 14:30:00,14:30:00,,46.286,3603.594,1137.934,16.37,35.26,36.18,21.55,,120.845,,12.35,12.95
EOH0451,2022-08-20 15:00:00,15:00:00,,46.294,3604.025,1138.079,15.66,31.9,32.76,21.5,36.99,120.845,,12.39,12.34
EOH0451,2022-08-20 15:30:00,15:30:00,,46.321,3605.435,1138.533,14.28,,47.68,21.42,49.98,120.845,,12.04,11.13
EOH0451,2022-08-20 16:00:00,16:00:00,,46.326,3605.436,1138.544,13.4,36.65,42.51,21.29,49.58,120.845,,12.01,12.67
EOH0451,2022-08-20 16:30:00,16:30:00,,46.328,3605.436,1138.552,13.1,32.17,33.28,21.13,,120.845,,12.22,12.84
EOH0451,2022-08-20 17:00:00,17:00:00,,46.328,3605.436,1138.556,13.12,30.34,30.75,21.06,,120.845,,12.1,12.67
EOH0451,2022-08-20 17:30:00,17:30:00,,46.328,3605.436,1138.561,13.5,29.21,29.62,21.01,,120.845,,12.15,12.6
EOH0451,2022-08-20 18:00:00,18:00:00,,46.328,3605.436,1138.566,13.63,28.44,29.09,20.96,,120.845,,12.31,12.72
EOH0451,2022-08-20 18:30:00,18:30:00,,46.328,3605.436,1138.57,13.46,27.89,28.76,20.89,,120.845,,12.37,12.74
EOH0451,2022-08-20 19:00:00,19:00:00,,46.328,3605.436,1138.575,13.28,27.47,28.48,20.86,,120.845,,12.4,12.75
EOH0451,2022-08-20 19:30:00,19:30:00,,46.328,3605.436,1138.58,13.08,27.12,28.22,20.82,,120.845,,12.43,12.76
EOH0451,2022-08-20 20:00:00,20:00:00,,46.328,3605.436,1138.585,12.94,26.82,27.98,20.81,,120.845,,12.41,12.7
EOH0451,2022-08-20 20:30:00,20:30:00,,46.328,3605.436,1138.589,12.88,26.55,27.76,20.77,,120.845,,12.33,12.64
EOH0451,2022-08-20 21:00:00,21:00:00,,46.328,3605.436,1138.594,12.43,26.3,27.54,20.75,,120.845,,12.39,12.69
EOH0451,2022-08-20 21:30:00,21:30:00,,46.328,3605.436,1138.598,11.52,26.06,27.34,20.7,,120.845,,12.42,12.71
EOH0451,2022-08-20 22:00:00,22:00:00,,46.328,3605.436,1138.603,10.86,25.84,27.16,20.64,,120.845,,12.43,12.7
EOH0451,2022-08-20 22:30:00,22:30:00,,46.328,3605.436,1138.607,10.46,25.64,26.98,20.58,,120.845,,12.42,12.69
EOH0451,2022-08-20 23:00:00,23:00:00,,46.328,3605.436,1138.612,10.2,25.44,26.85,20.55,,120.845,,12.44,12.69
EOH0451,2022-08-20 23:30:00,23:30:00,,46.328,3605.436,1138.616,10.08,25.19,26.7,20.51,,120.845,,12.45,12.7
EOH0451,2022-08-21 00:00:00,00:00:00,,46.328,3605.436,1138.621,9.99,24.94,26.55,20.41,,120.845,,12.32,12.6
EOH0451,2022-08-21 00:30:00,00:30:00,,46.328,3605.436,1138.625,9.91,24.53,26.42,20.57,,120.845,,12.31,12.54
EOH0451,2022-08-21 01:00:00,01:00:00,,46.328,3605.436,1138.63,9.8,22.93,26.22,21.77,,120.845,,12.37,12.61
EOH0451,2022-08-21 01:30:00,01:30:00,,46.328,3605.436,1138.635,9.64,22.52,24.73,21.36,,120.845,,12.38,12.61
EOH0451,2022-08-21 02:00:00,02:00:00,,46.328,3605.436,1138.639,9.7,23.31,24.58,21.01,,120.845,,12.39,12.62
EOH0451,2022-08-21 02:30:00,02:30:00,,46.328,3605.436,1138.644,10.01,23.13,24.46,20.8,,120.845,,12.41,12.64
EOH0451,2022-08-21 03:00:00,03:00:00,,46.328,3605.436,1138.648,10.13,22.67,24.11,20.67,,120.845,,12.41,12.63
EOH0451,2022-08-21 03:30:00,03:30:00,,46.328,3605.436,1138.653,10.04,22.38,23.95,20.63,,120.845,,12.41,12.63
EOH0451,2022-08-21 04:00:00,04:00:00,,46.328,3605.436,1138.657,9.83,22.19,23.94,20.57,,120.845,,12.47,12.74
EOH0451,2022-08-21 04:30:00,04:30:00,,46.328,3605.436,1138.662,9.5,22.02,23.88,20.53,,120.845,,12.27,12.6
EOH0451,2022-08-21 05:00:00,05:00:00,,46.355,3606.453,1139.137,9.49,,51.08,20.47,52.59,120.845,,12.05,11.54
EOH0451,2022-08-21 05:30:00,05:30:00,,46.38,3606.453,1139.172,9.85,,50.6,20.47,50.52,120.845,,12.08,12.9
EOH0451,2022-08-21 06:00:00,06:00:00,,46.406,3606.453,1139.207,10.5,,49.87,20.47,49.78,120.845,,12.29,12.9
EOH0451,2022-08-21 06:30:00,06:30:00,,46.431,3606.453,1139.242,11.47,,49.14,20.51,49.06,120.845,,12.28,12.83
EOH0451,2022-08-21 07:00:00,07:00:00,,46.438,3606.453,1139.254,12.46,40.43,43.56,20.57,48.64,120.845,,12.31,12.86
EOH0451,2022-08-21 07:30:00,07:30:00,,46.441,3606.453,1139.262,13.47,34.38,34.02,20.58,,120.845,,12.39,12.96
EOH0451,2022-08-21 08:00:00,08:00:00,,46.441,3606.453,1139.267,14.08,31.31,30.88,20.6,,120.845,,12.21,12.72
EOH0451,2022-08-21 08:30:00,08:30:00,,46.441,3606.453,1139.272,14.24,29.55,29.51,20.61,,120.845,,12.09,12.56
EOH0451,2022-08-21 09:00:00,09:00:00,,46.441,3606.453,1139.276,14.71,28.39,28.85,20.62,,120.845,,12.12,12.49
EOH0451,2022-08-21 09:30:00,09:30:00,,46.441,3606.453,1139.281,15.51,27.61,28.41,20.61,,120.845,,12.26,12.57
EOH0451,2022-08-21 10:00:00,10:00:00,,46.441,3606.453,1139.286,15.84,27.06,28.05,20.6,,120.845,,12.13,12.42
EOH0451,2022-08-21 10:30:00,10:30:00,,46.441,3606.453,1139.291,15.61,26.62,27.72,20.61,,120.845,,12.05,12.33
EOH0451,2022-08-21 11:00:00,11:00:00,,46.441,3606.453,1139.295,15.99,26.26,27.45,20.62,,120.845,,12.14,12.42
EOH0451,2022-08-21 11:30:00,11:30:00,,46.441,3606.453,1139.3,17.07,25.95,27.22,20.62,,120.845,,12.28,12.55
EOH0451,2022-08-21 12:00:00,12:00:00,,46.441,3606.453,1139.305,17.87,25.7,27.03,20.63,,120.845,,12.36,12.62
EOH0451,2022-08-21 12:30:00,12:30:00,,46.441,3606.453,1139.309,18.36,25.48,26.88,20.64,,120.845,,12.41,12.67
EOH0451,2022-08-21 13:00:00,13:00:00,,46.441,3606.453,1139.314,18.82,25.28,26.73,20.65,,120.845,,12.44,12.7
EOH0451,2022-08-21 13:30:00,13:30:00,,46.441,3606.453,1139.319,19.24,25.14,26.59,20.7,,120.845,,12.48,12.73
EOH0451,2022-08-21 14:00:00,14:00:00,,46.441,3606.453,1139.323,18.97,24.95,26.44,20.75,,120.845,,12.51,12.75
EOH0451,2022-08-21 14:30:00,14:30:00,,46.441,3606.453,1139.328,17.89,24.46,26.3,20.75,,120.845,,12.53,12.76
EOH0451,2022-08-21 15:00:00,15:00:00,,46.441,3606.453,1139.333,17.17,22.49,25.53,20.78,,120.845,,12.58,12.82
EOH0451,2022-08-21 15:30:00,15:30:00,,46.441,3606.453,1139.337,16.86,23.52,24.06,21.02,,120.845,,12.64,12.88
EOH0451,2022-08-21 16:00:00,16:00:00,,46.441,3606.453,1139.342,16.91,23.59,23.93,21.06,,120.845,,12.69,12.92
EOH0451,2022-08-21 16:30:00,16:30:00,,46.441,3606.453,1139.347,17.39,22.95,23.64,21.07,,120.845,,14.81,14.92
EOH0451,2022-08-21 17:00:00,17:00:00,,46.441,3606.453,1139.351,17.37,22.73,23.66,21.08,,120.845,,14.43,14.71
EOH0451,2022-08-21 17:30:00,17:30:00,,46.441,3606.453,1139.356,16.78,22.58,23.71,21.05,,120.845,,12.59,12.84
EOH0451,2022-08-21 18:00:00,18:00:00,,46.449,3606.769,1139.484,15.92,22.34,28.43,21.02,39.62,120.845,,12.54,12.22
EOH0451,2022-08-21 18:30:00,18:30:00,,46.474,3608.332,1139.966,14.73,,43.44,21.01,46.11,120.845,,12.15,10.76
EOH0451,2022-08-21 19:00:00,19:00:00,,46.492,3608.993,1140.227,13.57,43.83,49.85,20.98,53.83,120.845,,11.98,12.15
EOH0451,2022-08-21 19:30:00,19:30:00,,46.495,3608.993,1140.235,12.42,36.98,36.57,20.9,,120.845,,12.17,12.76
EOH0451,2022-08-21 20:00:00,20:00:00,,46.496,3608.993,1140.242,11.47,32.45,31.98,20.81,,120.845,,12.36,12.94
EOH0451,2022-08-21 20:30:00,20:30:00,,46.496,3608.993,1140.247,10.74,30.2,30.07,20.77,,120.845,,12.26,12.85
EOH0451,2022-08-21 21:00:00,21:00:00,,46.496,3608.993,1140.251,10.39,28.84,29.15,20.7,,120.845,,12.22,12.67
EOH0451,2022-08-21 21:30:00,21:30:00,,46.496,3608.993,1140.256,10.46,27.96,28.61,20.62,,120.845,,12.36,12.77
EOH0451,2022-08-21 22:00:00,22:00:00,,46.496,3608.993,1140.26,10.43,27.38,28.22,20.59,,120.845,,12.44,12.81
EOH0451,2022-08-21 22:30:00,22:30:00,,46.496,3608.993,1140.265,10.28,26.94,27.99,20.5,,120.845,,12.48,12.83
EOH0451,2022-08-21 23:00:00,23:00:00,,46.496,3608.993,1140.269,10.1,26.6,27.7,20.5,,120.845,,12.5,12.83
EOH0451,2022-08-21 23:30:00,23:30:00,,46.496,3608.993,1140.274,9.87,26.31,27.46,20.5,,120.845,,12.52,12.83
EOH0451,2022-08-22 00:00:00,00:00:00,,46.496,3608.993,1140.278,9.71,26.07,27.1,20.66,,120.845,,12.53,12.82
EOH0451,2022-08-22 00:30:00,00:30:00,,46.496,3608.993,1140.283,9.61,25.69,26.56,21.76,,120.845,,12.53,12.84
EOH0451,2022-08-22 01:00:00,01:00:00,,46.496,3608.993,1140.287,9.51,25.14,25.82,22.29,,120.845,,12.38,12.67
EOH0451,2022-08-22 01:30:00,01:30:00,,46.496,3608.993,1140.292,9.4,24.53,25.16,21.88,,120.845,,12.44,12.69
EOH0451,2022-08-22 02:00:00,02:00:00,,46.496,3608.993,1140.296,9.47,23.98,24.62,21.36,,120.845,,12.47,12.71
EOH0451,2022-08-22 02:30:00,02:30:00,,46.496,3608.993,1140.301,9.74,23.51,24.18,21.15,,120.845,,12.49,12.73
EOH0451,2022-08-22 03:00:00,03:00:00,,46.496,3608.993,1140.305,10.22,23.12,23.81,21.04,,120.845,,12.5,12.73
EOH0451,2022-08-22 03:30:00,03:30:00,,46.496,3608.993,1140.31,10.92,22.79,23.5,20.91,,120.845,,12.51,12.73
EOH0451,2022-08-22 04:00:00,04:00:00,,46.496,3608.993,1140.315,11.39,22.51,23.23,20.82,,120.845,,12.5,12.72
EOH0451,2022-08-22 04:30:00,04:30:00,,46.521,3610.5,1140.715,11.57,,33.97,20.82,36.62,120.845,,12.28,10.7
EOH0451,2022-08-22 05:00:00,05:00:00,,46.546,3612.06,1141.21,11.72,,44.89,20.77,47.53,120.845,,12.05,10.69
EOH0451,2022-08-22 05:30:00,05:30:00,,46.569,3612.976,1141.565,11.82,46.71,51.12,20.71,54.01,120.845,,12.04,11.93
EOH0451,2022-08-22 06:00:00,06:00:00,,46.572,3612.976,1141.573,11.77,38.8,38.8,20.67,,120.845,,12.3,12.96
EOH0451,2022-08-22 06:30:00,06:30:00,,46.574,3612.976,1141.581,11.57,33.18,32.56,20.66,,120.845,,12.37,12.92
EOH0451,2022-08-22 07:00:00,07:00:00,,46.574,3612.976,1141.585,11.58,30.48,30.12,20.65,,120.845,,12.43,12.94
EOH0451,2022-08-22 07:30:00,07:30:00,,46.574,3612.976,1141.59,11.84,28.89,28.98,20.6,,120.845,,12.46,12.92
EOH0451,2022-08-22 08:00:00,08:00:00,,46.574,3612.976,1141.595,12.14,27.89,28.4,20.57,,120.845,,12.48,12.88
EOH0451,2022-08-22 08:30:00,08:30:00,,46.574,3612.976,1141.599,12.47,27.24,28.04,20.56,,120.845,,12.51,12.9
EOH0451,2022-08-22 09:00:00,09:00:00,,46.574,3612.976,1141.604,13.14,26.78,27.74,20.56,,120.845,,12.53,12.87
EOH0451,2022-08-22 09:30:00,09:30:00,,46.574,3612.976,1141.609,14.18,26.42,27.48,20.57,,120.845,,12.55,12.89
EOH0451,2022-08-22 10:00:00,10:00:00,,46.574,3612.976,1141.613,14.95,26.13,27.24,20.57,,120.845,,12.56,12.88
EOH0451,2022-08-22 10:30:00,10:30:00,,46.574,3612.976,1141.618,15.4,25.88,27.03,20.6,,120.845,,12.56,12.82
EOH0451,2022-08-22 11:00:00,11:00:00,,46.574,3612.976,1141.623,15.88,25.65,26.83,20.63,,120.845,,12.48,12.78
EOH0451,2022-08-22 11:30:00,11:30:00,,46.574,3612.976,1141.628,16.4,25.43,26.68,20.65,,120.845,,12.56,12.83
EOH0451,2022-08-22 12:00:00,12:00:00,,46.574,3612.976,1141.632,16.83,25.24,26.52,20.66,,120.845,,12.62,12.9
EOH0451,2022-08-22 12:30:00,12:30:00,,46.574,3612.976,1141.637,17.16,25.08,26.39,20.72,,120.845,,12.48,12.81
EOH0451,2022-08-22 13:00:00,13:00:00,,46.574,3612.976,1141.642,17.54,24.96,26.27,20.79,,120.845,,12.26,12.55
